C9,3,6,+0.1,+0.07
C9,6,10,+0.116,+0.08
C9,10,18,+0.138,+0.095
C9,18,30,+0.162,+0.11
C9,30,40,+0.182,+0.12
C9,40,50,+0.192,+0.13
C9,50,65,+0.214,+0.14
C9,65,80,+0.224,+0.15
C9,80,100,+0.257,+0.17
C9,100,120,+0.267,+0.18
C9,120,140,+0.3,+0.2
C9,140,160,+0.31,+0.21
C9,160,180,+0.33,+0.23
C9,180,200,+0.355,+0.24
C9,200,225,+0.375,+0.26
C9,225,250,+0.395,+0.28
C9,250,280,+0.43,+0.3
C9,280,315,+0.46,+0.33
C9,315,355,+0.5,+0.36
C9,355,400,+0.54,+0.4
C9,400,450,+0.595,+0.44
C9,450,500,+0.635,+0.48
C10,0,3,+0.1,+0.06
C10,3,6,+0.118,+0.07
C10,6,10,+0.138,+0.08
C10,10,18,+0.165,+0.095
C10,18,30,+0.194,+0.11
C10,30,40,+0.22,+0.12
C10,40,50,+0.23,+0.13
C10,50,65,+0.26,+0.14
C10,65,80,+0.27,+0.15
C10,80,100,+0.31,+0.17
C10,100,120,+0.32,+0.18
C10,120,140,+0.36,+0.2
C10,140,160,+0.37,+0.21
C10,160,180,+0.39,+0.23
C10,180,200,+0.425,+0.24
C10,200,225,+0.445,+0.26
C10,225,250,+0.465,+0.28
C10,250,280,+0.51,+0.3
C10,280,315,+0.54,+0.33
C10,315,355,+0.59,+0.36
C10,355,400,+0.63,+0.4
C10,400,450,+0.69,+0.44
C10,450,500,+0.73,+0.48
C11,0,3,+0.12,+0.06
C11,3,6,+0.145,+0.07
C11,6,10,+0.17,+0.08
C11,10,18,+0.205,+0.095
C11,18,30,+0.24,+0.11
C11,30,40,+0.28,+0.12
C11,40,50,+0.29,+0.13
C11,50,65,+0.33,+0.14
C11,65,80,+0.34,+0.15
C11,80,100,+0.39,+0.17
C11,100,120,+0.4,+0.18
C11,120,140,+0.45,+0.2
C11,140,160,+0.46,+0.21
C11,160,180,+0.48,+0.23
C11,180,200,+0.53,+0.24
C11,200,225,+0.55,+0.26
C11,225,250,+0.57,+0.28
C11,250,280,+0.62,+0.3
C11,280,315,+0.65,+0.33
C11,315,355,+0.72,+0.36
C11,355,400,+0.76,+0.4
C11,400,450,+0.84,+0.44
C11,450,500,+0.88,+0.48
C12,0,3,+0.16,+0.06
C12,3,6,+0.19,+0.07
C12,6,10,+0.23,+0.08
C12,10,18,+0.275,+0.095
C12,18,30,+0.32,+0.11
C12,30,40,+0.37,+0.12
C12,40,50,+0.38,+0.13
C12,50,65,+0.44,+0.14
C12,65,80,+0.45,+0.15
C12,80,100,+0.52,+0.17
C12,100,120,+0.53,+0.18
C12,120,140,+0.6,+0.2
C12,140,160,+0.61,+0.21
C12,160,180,+0.63,+0.23
C12,180,200,+0.7,+0.24
C12,200,225,+0.72,+0.26
C12,225,250,+0.74,+0.28
C12,250,280,+0.82,+0.3
C12,280,315,+0.85,+0.33
C12,315,355,+0.93,+0.36
C12,355,400,+0.97,+0.4
C12,400,450,+1.07,+0.44
C12,450,500,+1.11,+0.48
C13,0,3,+0.2,+0.06
C13,3,6,+0.25,+0.07
C13,6,10,+0.3,+0.08
C13,10,18,+0.365,+0.095
C13,18,30,+0.44,+0.11
C13,30,40,+0.51,+0.12
C13,40,50,+0.52,+0.13
C13,50,65,+0.6,+0.14
C13,65,80,+0.61,+0.15
C13,80,100,+0.71,+0.17
C13,100,120,+0.72,+0.18
C13,120,140,+0.83,+0.2
C13,140,160,+0.84,+0.21
C13,160,180,+0.86,+0.23
C13,180,200,+0.96,+0.24
C13,200,225,+0.98,+0.26
C13,225,250,+1,+0.28
C13,250,280,+1.11,+0.3
C13,280,315,+1.14,+0.33
C13,315,355,+1.25,+0.36
C13,355,400,+1.29,+0.4
C13,400,450,+1.41,+0.44
C13,450,500,+1.45,+0.48
CD6,0,3,+0.04,+0.034
CD6,3,6,+0.054,+0.046
CD6,6,10,+0.065,+0.056
CD7,0,3,+0.044,+0.034
CD7,3,6,+0.058,+0.046
CD7,6,10,+0.071,+0.056
CD8,0,3,+0.048,+0.034
CD8,3,6,+0.064,+0.046
CD8,6,10,+0.078,+0.056
CD9,0,3,+0.059,+0.034
CD9,3,6,+0.076,+0.046
CD9,6,10,+0.092,+0.056
CD10,0,3,+0.074,+0.034
CD10,3,6,+0.094,+0.046
CD10,6,10,+0.114,+0.056
D6,0,3,+0.026,+0.02
D6,3,6,+0.038,+0.03
D6,6,10,+0.049,+0.04
D6,10,18,+0.061,+0.05
D6,18,30,+0.078,+0.065
D6,30,50,+0.096,+0.08
D6,50,80,+0.119,+0.1
D6,80,120,+0.142,+0.12
D6,120,180,+0.17,+0.145
D6,180,250,+0.199,+0.17
D6,250,315,+0.222,+0.19
D6,315,400,+0.246,+0.21
D6,400,500,+0.27,+0.23
D6,500,630,+0.304,+0.26
D6,630,800,+0.34,+0.29
D6,800,1000,+0.376,+0.32
D6,1000,1250,+0.416,+0.35
D6,1250,1600,+0.468,+0.39
D6,1600,2000,+0.522,+0.43
D6,2000,2500,+0.59,+0.48
D6,2500,3150,+0.655,+0.52
D7,0,3,+0.03,+0.02
D7,3,6,+0.042,+0.03
D7,6,10,+0.055,+0.04
D7,10,18,+0.068,+0.05
D7,18,30,+0.086,+0.065
D7,30,50,+0.105,+0.08
D7,50,80,+0.13,+0.1
D7,80,120,+0.155,+0.12
D7,120,180,+0.185,+0.145
D7,180,250,+0.216,+0.17
D7,250,315,+0.242,+0.19
D7,315,400,+0.267,+0.21
D7,400,500,+0.293,+0.23
D7,500,630,+0.33,+0.26
D7,630,800,+0.37,+0.29
D7,800,1000,+0.41,+0.32
D7,1000,1250,+0.455,+0.35
D7,1250,1600,+0.515,+0.39
D7,1600,2000,+0.58,+0.43
D7,2000,2500,+0.655,+0.48
D7,2500,3150,+0.73,+0.52
D8,0,3,+0.034,+0.02
D8,3,6,+0.048,+0.03
D8,6,10,+0.062,+0.04
D8,10,18,+0.077,+0.05
D8,18,30,+0.098,+0.065
D8,30,50,+0.119,+0.08
D8,50,80,+0.146,+0.1
D8,80,120,+0.174,+0.12
D8,120,180,+0.208,+0.145
D8,180,250,+0.242,+0.17
D8,250,315,+0.271,+0.19
D8,315,400,+0.299,+0.21
D8,400,500,+0.327,+0.23
D8,500,630,+0.37,+0.26
D8,630,800,+0.415,+0.29
D8,800,1000,+0.46,+0.32
D8,1000,1250,+0.515,+0.35
D8,1250,1600,+0.585,+0.39
D8,1600,2000,+0.66,+0.43
D8,2000,2500,+0.76,+0.48
D8,2500,3150,+0.85,+0.52
D9,0,3,+0.045,+0.02
D9,3,6,+0.06,+0.03
D9,6,10,+0.076,+0.04
D9,10,18,+0.093,+0.05
D9,18,30,+0.117,+0.065
D9,30,50,+0.142,+0.08
D9,50,80,+0.174,+0.1
D9,80,120,+0.207,+0.12
D9,120,180,+0.245,+0.145
D9,180,250,+0.285,+0.17
D9,250,315,+0.32,+0.19
D9,315,400,+0.35,+0.21
D9,400,500,+0.385,+0.23
D9,500,630,+0.435,+0.26
D9,630,800,+0.49,+0.29
D9,800,1000,+0.55,+0.32
D9,1000,1250,+0.61,+0.35
D9,1250,1600,+0.7,+0.39
D9,1600,2000,+0.8,+0.43
D9,2000,2500,+0.92,+0.48
D9,2500,3150,+1.06,+0.52
D10,0,3,+0.06,+0.02
D10,3,6,+0.078,+0.03
D10,6,10,+0.098,+0.04
D10,10,18,+0.12,+0.05
D10,18,30,+0.149,+0.065
D10,30,50,+0.18,+0.08
D10,50,80,+0.22,+0.1
D10,80,120,+0.26,+0.12
D10,120,180,+0.305,+0.145
D10,180,250,+0.355,+0.17
D10,250,315,+0.4,+0.19
D10,315,400,+0.44,+0.21
D10,400,500,+0.48,+0.23
D10,500,630,+0.54,+0.26
D10,630,800,+0.61,+0.29
D10,800,1000,+0.68,+0.32
D10,1000,1250,+0.77,+0.35
D10,1250,1600,+0.89,+0.39
D10,1600,2000,+1.03,+0.43
D10,2000,2500,+1.18,+0.48
D10,2500,3150,+1.38,+0.52
D11,0,3,+0.08,+0.02
D11,3,6,+0.105,+0.03
D11,6,10,+0.13,+0.04
D11,10,18,+0.16,+0.05
D11,18,30,+0.195,+0.065
D11,30,50,+0.24,+0.08
D11,50,80,+0.29,+0.1
D11,80,120,+0.34,+0.12
D11,120,180,+0.395,+0.145
D11,180,250,+0.46,+0.17
D11,250,315,+0.51,+0.19
D11,315,400,+0.57,+0.21
D11,400,500,+0.63,+0.23
D11,500,630,+0.7,+0.26
D11,630,800,+0.79,+0.29
D11,800,1000,+0.88,+0.32
D11,1000,1250,+1.01,+0.35
D11,1250,1600,+1.17,+0.39
D11,1600,2000,+1.35,+0.43
D11,2000,2500,+1.58,+0.48
D11,2500,3150,+1.87,+0.52
D12,0,3,+0.12,+0.02
D12,3,6,+0.15,+0.03
D12,6,10,+0.19,+0.04
D12,10,18,+0.23,+0.05
D12,18,30,+0.275,+0.065
D12,30,50,+0.33,+0.08
D12,50,80,+0.4,+0.1
D12,80,120,+0.47,+0.12
D12,120,180,+0.545,+0.145
D12,180,250,+0.63,+0.17
D12,250,315,+0.71,+0.19
D12,315,400,+0.78,+0.21
D12,400,500,+0.86,+0.23
D12,500,630,+0.96,+0.26
D12,630,800,+1.09,+0.29
D12,800,1000,+1.22,+0.32
D12,1000,1250,+1.4,+0.35
D12,1250,1600,+1.64,+0.39
D12,1600,2000,+1.93,+0.43
D12,2000,2500,+2.23,+0.48
D12,2500,3150,+2.62,+0.52
D13,0,3,+0.16,+0.02
D13,3,6,+0.21,+0.03
D13,6,10,+0.26,+0.04
D13,10,18,+0.32,+0.05
D13,18,30,+0.395,+0.065
D13,30,50,+0.47,+0.08
D13,50,80,+0.56,+0.1
D13,80,120,+0.66,+0.12
D13,120,180,+0.775,+0.145
D13,180,250,+0.89,+0.17
D13,250,315,+1,+0.19
D13,315,400,+1.1,+0.21
D13,400,500,+1.2,+0.23
D13,500,630,+1.36,+0.26
D13,630,800,+1.54,+0.29
D13,800,1000,+1.72,+0.32
D13,1000,1250,+2,+0.35
D13,1250,1600,+2.34,+0.39
D13,1600,2000,+2.73,+0.43
D13,2000,2500,+3.28,+0.48
D13,2500,3150,+3.82,+0.52
E5,0,3,+0.018,+0.014
E5,3,6,+0.025,+0.02
E5,6,10,+0.031,+0.025
E5,10,18,+0.04,+0.032
E5,18,30,+0.049,+0.04
E5,30,50,+0.061,+0.05
E5,50,80,+0.073,+0.06
E5,80,120,+0.087,+0.072
E5,120,180,+0.103,+0.085
E5,180,250,+0.12,+0.1
E5,250,315,+0.133,+0.11
E5,315,400,+0.15,+0.125
E5,400,500,+0.162,+0.135
E5,500,630,blank,blank
E5,630,800,blank,blank
E5,800,1000,blank,blank
E5,1000,1250,blank,blank
E5,1250,1600,blank,blank
E5,1600,2000,blank,blank
E5,2000,2500,blank,blank
E5,2500,3150,blank,blank
E6,0,3,+0.02,+0.014
E6,3,6,+0.028,+0.02
E6,6,10,+0.034,+0.025
E6,10,18,+0.043,+0.032
E6,18,30,+0.053,+0.04
E6,30,50,+0.066,+0.05
E6,50,80,+0.079,+0.06
E6,80,120,+0.094,+0.072
E6,120,180,+0.11,+0.085
E6,180,250,+0.129,+0.1
E6,250,315,+0.142,+0.11
E6,315,400,+0.161,+0.125
E6,400,500,+0.175,+0.135
E6,500,630,+0.189,+0.145
E6,630,800,+0.21,+0.16
E6,800,1000,+0.226,+0.17
E6,1000,1250,+0.261,+0.195
E6,1250,1600,+0.298,+0.22
E6,1600,2000,+0.332,+0.24
E6,2000,2500,+0.37,+0.26
E6,2500,3150,+0.425,+0.29
E7,0,3,+0.024,+0.014
E7,3,6,+0.032,+0.02
E7,6,10,+0.04,+0.025
E7,10,18,+0.05,+0.032
E7,18,30,+0.061,+0.04
E7,30,50,+0.075,+0.05
E7,50,80,+0.09,+0.06
E7,80,120,+0.107,+0.072
E7,120,180,+0.125,+0.085
E7,180,250,+0.146,+0.1
E7,250,315,+0.162,+0.11
E7,315,400,+0.182,+0.125
E7,400,500,+0.198,+0.135
E7,500,630,+0.215,+0.145
E7,630,800,+0.24,+0.16
E7,800,1000,+0.26,+0.17
E7,1000,1250,+0.3,+0.195
E7,1250,1600,+0.345,+0.22
E7,1600,2000,+0.39,+0.24
E7,2000,2500,+0.435,+0.26
E7,2500,3150,+0.5,+0.29
E8,0,3,+0.028,+0.014
E8,3,6,+0.038,+0.02
E8,6,10,+0.047,+0.025
E8,10,18,+0.059,+0.032
E8,18,30,+0.073,+0.04
E8,30,50,+0.089,+0.05
E8,50,80,+0.106,+0.06
E8,80,120,+0.126,+0.072
E8,120,180,+0.148,+0.085
E8,180,250,+0.172,+0.1
E8,250,315,+0.191,+0.11
E8,315,400,+0.214,+0.125
E8,400,500,+0.232,+0.135
E8,500,630,+0.255,+0.145
E8,630,800,+0.285,+0.16
E8,800,1000,+0.31,+0.17
E8,1000,1250,+0.36,+0.195
E8,1250,1600,+0.415,+0.22
E8,1600,2000,+0.47,+0.24
E8,2000,2500,+0.54,+0.26
E8,2500,3150,+0.62,+0.29
E9,0,3,+0.039,+0.014
E9,3,6,+0.05,+0.02
E9,6,10,+0.061,+0.025
E9,10,18,+0.075,+0.032
E9,18,30,+0.092,+0.04
E9,30,50,+0.112,+0.05
E9,50,80,+0.134,+0.06
E9,80,120,+0.159,+0.072
E9,120,180,+0.185,+0.085
E9,180,250,+0.215,+0.1
E9,250,315,+0.24,+0.11
E9,315,400,+0.265,+0.125
E9,400,500,+0.29,+0.135
E9,500,630,+0.32,+0.145
E9,630,800,+0.36,+0.16
E9,800,1000,+0.4,+0.17
E9,1000,1250,+0.455,+0.195
E9,1250,1600,+0.53,+0.22
E9,1600,2000,+0.61,+0.24
E9,2000,2500,+0.7,+0.26
E9,2500,3150,+0.83,+0.29
E10,0,3,+0.054,+0.014
E10,3,6,+0.068,+0.02
E10,6,10,+0.083,+0.025
E10,10,18,+0.102,+0.032
E10,18,30,+0.124,+0.04
E10,30,50,+0.15,+0.05
E10,50,80,+0.18,+0.06
E10,80,120,+0.212,+0.072
E10,120,180,+0.245,+0.085
E10,180,250,+0.285,+0.1
E10,250,315,+0.32,+0.11
E10,315,400,+0.355,+0.125
E10,400,500,+0.385,+0.135
E10,500,630,+0.425,+0.145
E10,630,800,+0.48,+0.16
E10,800,1000,+0.53,+0.17
E10,1000,1250,+0.615,+0.195
E10,1250,1600,+0.72,+0.22
E10,1600,2000,+0.84,+0.24
E10,2000,2500,+0.96,+0.26
E10,2500,3150,+1.15,+0.29
EF3,0,3,+0.012,+0.01
EF3,3,6,+0.0165,+0.014
EF3,6,10,+0.0205,+0.018
EF4,0,3,+0.013,+0.01
EF4,3,6,+0.018,+0.014
EF4,6,10,+0.022,+0.018
EF5,0,3,+0.014,+0.01
EF5,3,6,+0.019,+0.014
EF5,6,10,+0.024,+0.018
EF6,0,3,+0.016,+0.01
