H8, 30, 50, +0.0390, 0
H8, 50, 80, +0.0460, 0
H8, 80, 120, +0.0540, 0
H8, 120, 180, +0.0630, 0
H8, 180, 250, +0.0720, 0
H8, 250, 315, +0.0810, 0
H8, 315, 400, +0.0890, 0
H8, 400, 500, +0.0970, 0
H8, 500, 630, +0.110, 0
H8, 630, 800, +0.1250, 0
H8, 800, 1000, +0.140, 0
H8, 1000, 1250, +0.1650, 0
H8, 1250, 1600, +0.1950, 0
H8, 1600, 2000, +0.230, 0
H8, 2000, 2500, +0.280, 0
H8, 2500, 3150, +0.330, 0
H9, 0, 3, +0.0250, 0
H9, 3, 6, +0.030, 0
H9, 6, 10, +0.0360, 0
H9, 10, 18, +0.0430, 0
H9, 18, 30, +0.0520, 0
H9, 30, 50, +0.0620, 0
H9, 50, 80, +0.0740, 0
H9, 80, 120, +0.0870, 0
H9, 120, 180, +0.10, 0
H9, 180, 250, +0.1150, 0
H9, 250, 315, +0.130, 0
H9, 315, 400, +0.140, 0
H9, 400, 500, +0.1550, 0
H9, 500, 630, +0.1750, 0
H9, 630, 800, +0.20, 0
H9, 800, 1000, +0.230, 0
H9, 1000, 1250, +0.260, 0
H9, 1250, 1600, +0.310, 0
H9, 1600, 2000, +0.370, 0
H9, 2000, 2500, +0.440, 0
H9, 2500, 3150, +0.540, 0
H10, 0, 3, +0.040, 0
H10, 3, 6, +0.0480, 0
H10, 6, 10, +0.0580, 0
H10, 10, 18, +0.070, 0
H10, 18, 30, +0.0840, 0
H10, 30, 50, +0.10, 0
H10, 50, 80, +0.120, 0
H10, 80, 120, +0.140, 0
H10, 120, 180, +0.160, 0
H10, 180, 250, +0.1850, 0
H10, 250, 315, +0.210, 0
H10, 315, 400, +0.230, 0
H10, 400, 500, +0.250, 0
H10, 500, 630, +0.280, 0
H10, 630, 800, +0.320, 0
H10, 800, 1000, +0.360, 0
H10, 1000, 1250, +0.420, 0
H10, 1250, 1600, +0.50, 0
H10, 1600, 2000, +0.60, 0
H10, 2000, 2500, +0.70, 0
H10, 2500, 3150, +0.860, 0
H11, 0, 3, +0.060, 0
H11, 3, 6, +0.0750, 0
H11, 6, 10, +0.090, 0
